OBJECTID,WSSN,SYSTEM,TYPE,APPROVAL_D,michiganWE,ShapeSTAre,ShapeSTLen,ORIG_FID,POINT_X,POINT_Y
2584,2003169,Cooper Standard Automotive,Type 2 Provisional Wellhead Protection Area,4/17/2012,,445256.274098000000000,2838.995401730000000,2583,-84.68123472200,44.97421907220
2585,2009069,Mark One Corporation,Type 2 Provisional Wellhead Protection Area,4/17/2012,,434207.562005000000000,2736.075086180000000,2584,-84.68268924640,44.97321243360
2586,2001369,Treetops The Lodge,Type 2 Provisional Wellhead Protection Area,4/17/2012,,5459531.842140000000000,10467.585854000000000,2585,-84.59532093290,45.01957773830
2587,2006769,Johannesburg-Lewiston Sch.,Type 2 Provisional Wellhead Protection Area,4/17/2012,,2242415.838490000000000,6911.189311790000000,2586,-84.46123654430,44.97380723940
2588,2010783,Forest View School,Type 2 Provisional Wellhead Protection Area,4/18/2012,,2023737.514550000000000,7150.895107110000000,2587,-85.57738707020,44.23467467150
2589,2015883,Highpoint Auto/Truck Center,Type 2 Provisional Wellhead Protection Area,4/18/2012,,717563.017719000000000,3307.335790120000000,2588,-85.39082389380,44.22956131370
2590,2029683,MDOT,Type 2 Provisional Wellhead Protection Area,4/18/2012,,1233801.956420000000000,4935.047564460000000,2589,-85.38605465380,44.22305269020
2591,2005083,McGuires Resort,Type 2 Provisional Wellhead Protection Area,4/18/2012,,674451.854655000000000,3542.307945650000000,2590,-85.40337672330,44.22940014720
2592,2002783,MDNR District 6 Office,Type 2 Provisional Wellhead Protection Area,4/18/2012,,944027.732270000000000,4299.287473550000000,2591,-85.40445852840,44.22737381130
2593,2005983,Wex-Miss Career Tech Center,Type 2 Provisional Wellhead Protection Area,5/7/2012,,985765.477770000000000,4524.444498010000000,2592,-85.38393429400,44.26387229540
2594,2019583,Baker College of Cadillac,Type 2 Provisional Wellhead Protection Area,5/7/2012,,824829.952967000000000,4157.756620370000000,2593,-85.38803741890,44.26164919920
2595,2026083,Mackinaw Trail Middle School,Type 2 Provisional Wellhead Protection Area,5/7/2012,,592152.592179000000000,3318.836731550000000,2594,-85.39691258590,44.21875133460
2596,2007420,DMA Camp Grayling - Cantonment,Type 2 Provisional Wellhead Protection Area,12/10/2013,,1473741.085050000000000,5735.230087390000000,2595,-84.78873408130,44.61265471740
2597,2007420,DMA Camp Grayling - Cantonment,Type 2 Provisional Wellhead Protection Area,12/10/2013,,1279900.462880000000000,5648.772816120000000,2596,-84.79992623200,44.61437040070
2598,2002320,DMA Camp Grayling Mates,Type 2 Provisional Wellhead Protection Area,12/10/2013,,2199119.748020000000000,7587.224974350000000,2597,-84.66570595730,44.69586495690
2599,2050619,Grand Ledge Raid Hangar,Type 2 Provisional Wellhead Protection Area,12/10/2013,,1393595.735260000000000,4562.448431240000000,2598,-84.73870242600,42.76586789200
2600,2024019,AASF - Dept. of Military Affairs,Type 2 Provisional Wellhead Protection Area,12/10/2013,,897010.323412000000000,3574.391441960000000,2599,-84.72647911780,42.76967539920
2601,2050819,F.M.S. #1,Type 2 Provisional Wellhead Protection Area,12/10/2013,,1234959.094540000000000,4360.541509770000000,2600,-84.73479184300,42.77300007780
2602,2007954,Barryton Elementary School,Type 2 Provisional Wellhead Protection Area,12/10/2013,,3486876.152480000000000,9157.062226610000000,2601,-85.16557218350,43.75720188050
2603,2009572,Kirtland College,Type 2 Provisional Wellhead Protection Area,12/10/2013,,1408549.179420000000000,4906.391067290000000,2602,-84.41227909010,44.49543702110
2604,2024675,Medtec,Type 2 Provisional Wellhead Protection Area,12/11/2013,,1402081.041370000000000,5358.102356840000000,2603,-85.66680547250,41.76020691210
2605,2046816,KEN'S VILLAGE MARKET,Type 2 Provisional Wellhead Protection Area,12/11/2013,,2038274.444170000000000,6511.584078070000000,2604,-84.61822273390,45.39520330030
2606,2024278,"AG Relient Genetics, LLC",Type 2 Provisional Wellhead Protection Area,12/11/2013,,3872163.918600000000000,8600.488822690000000,2605,-84.35865793570,42.98763105340
2607,2227463,ENGINEERING TUBE SPECIALITIES,Type 2 Provisional Wellhead Protection Area,12/11/2013,,5497537.001150000000000,12910.109119900000000,2606,-83.42388847740,42.85750362060
2608,2057803,"Rope Courses, Inc.",Type 2 Provisional Wellhead Protection Area,12/11/2013,,3185466.946450000000000,8040.124529640000000,2607,-85.81062247440,42.51807091070
2609,2027034,SCHOOL OF MISSIONARY AVIATION,Type 2 Provisional Wellhead Protection Area,12/12/2013,,812584.390752000000000,3920.815401230000000,2608,-85.06956892980,42.93424799830
2610,2026534,"BERGER MOTOR SALES, INC",Type 2 Provisional Wellhead Protection Area,12/12/2013,,730604.814153000000000,4076.831361160000000,2609,-85.07599317290,42.92772699360
2611,2005757,LITTLE BLESSINGS CHRISTIAN DCC,Type 2 Provisional Wellhead Protection Area,6/12/2014,,915090.969570000000000,4969.309982920000000,2610,-85.29324567830,44.19075674370
2612,2006338,FLORA LIST CHILD CARE,Type 2 Provisional Wellhead Protection Area,6/12/2014,,2074404.051610000000000,5788.350842890000000,2611,-84.46895067590,42.32882651120
2613,2008823,L&W ENGINEERING CO.,Type 2 Provisional Wellhead Protection Area,6/12/2014,,2750881.283520000000000,7912.589938670000000,2612,-84.78744305230,42.74844267460
2614,2015567,KALIUM CHEMICALS,Type 2 Provisional Wellhead Protection Area,6/12/2014,,3190232.924160000000000,9581.164022790000000,2613,-85.34781897480,43.82989339000
2615,2015567,MOSAIC POTASH HERSEY,Type 2 Provisional Wellhead Protection Area,6/12/2014,,2718913.196260000000000,8489.704400210000000,2614,-85.34804459230,43.82580389740
2616,2019067,River City Bottling Company,Type 2 Provisional Wellhead Protection Area,6/12/2014,,3451269.384150000000000,10296.787609000000000,2615,-85.29074340610,43.90824687740
2617,2019067,River City Bottling Company,Type 2 Provisional Wellhead Protection Area,6/12/2014,,3696265.777470000000000,10304.155775800000000,2616,-85.29144491010,43.90816966910
2618,2019719,BRANDINO PROPERTIES,Type 2 Provisional Wellhead Protection Area,6/12/2014,,694078.650012000000000,3247.645788810000000,2617,-84.52610037640,42.81467524320
2619,2023778,Hanson Brick-Plant,Type 2 Provisional Wellhead Protection Area,6/12/2014,,1519121.902770000000000,5524.904891210000000,2618,-84.08653123730,42.98213487550
2620,2023778,Hanson Brick-Plant,Type 2 Provisional Wellhead Protection Area,6/12/2014,,1923440.755570000000000,5971.895880490000000,2619,-84.08731910820,42.98167826100
2621,2027145,GLEN LAKE TRAILER PARK,Type 2 Provisional Wellhead Protection Area,6/12/2014,,1009345.396860000000000,4304.563947530000000,2620,-86.01204189160,44.85170255370
2622,2027145,GLEN LAKE TRAILER PARK,Type 2 Provisional Wellhead Protection Area,6/12/2014,,1120760.886500000000000,4497.389587860000000,2621,-86.01240240170,44.85000936050
2623,2027734,EXTRUDED ALUMINUM CORP.,Type 2 Provisional Wellhead Protection Area,6/12/2014,,1838698.060940000000000,6341.423647180000000,2622,-85.26671705350,43.09693973850
2624,2030930,COUNTRYSIDE MONTESSORI SCHOOL,Type 2 Provisional Wellhead Protection Area,6/12/2014,,1688550.800840000000000,6825.558389230000000,2623,-84.65543004230,41.90222564630
2625,2033064,Heaven Sent Natural Spring Wat,Type 2 Provisional Wellhead Protection Area,6/12/2014,,1415265.814800000000000,6806.687686880000000,2624,-86.22907271430,43.67796521730
2626,2039946,Little Hoot Learning Center,Type 2 Provisional Wellhead Protection Area,6/12/2014,,1715279.435090000000000,5667.437005880000000,2625,-84.01323291670,42.01469447100
2627,2066646,LISD Center for Sustainable Fu,Type 2 Provisional Wellhead Protection Area,6/12/2014,,1441642.704010000000000,5906.273630380000000,2626,-84.07255807950,41.95298520070
2628,2066646,LISD Center for Sustainable Fu,Type 2 Provisional Wellhead Protection Area,6/12/2014,,1275181.697240000000000,5668.550702530000000,2627,-84.07322231560,41.95450049270
2629,2082144,INTER-POWER,Type 2 Provisional Wellhead Protection Area,6/12/2014,,2922527.233840000000000,8884.550298990000000,2628,-83.07211046490,42.95121938840
2630,2098041,ELITE APPLE COMPANY,Type 2 Provisional Wellhead Protection Area,6/12/2014,,1374924.918810000000000,6455.202178130000000,2629,-85.74905734990,43.11900012020
2631,2098341,MICHIGAN APPLE PACKERS COOP,Type 2 Provisional Wellhead Protection Area,6/12/2014,,1357151.756980000000000,4735.358961030000000,2630,-85.75533848310,43.16362998740
2632,2017869,CARD COMMERCIAL PARK WATER SYSTEM CORP.,Type 2 Provisional Wellhead Protection Area,4/15/2015,,1190213.145090000000000,4879.474682750000000,2631,-84.70161813350,45.03144564180
2633,2017869,CARD COMMERCIAL PARK WATER SYSTEM CORP.,Type 2 Provisional Wellhead Protection Area,4/15/2015,,829596.697770000000000,4112.463459370000000,2632,-84.70092723530,45.02806395570
2634,2021440,AMERICAN WASTE,Type 2 Provisional Wellhead Protection Area,4/15/2015,,2395779.261010000000000,7482.566417630000000,2633,-85.14799006430,44.77101490420
2635,2021953,INDIAN SUMMER CO-OP,Type 2 Provisional Wellhead Protection Area,4/15/2015,,2905598.887270000000000,8212.662624680000000,2634,-86.37926562120,43.89459520430
2636,2023330,HUDSON DAIRY,Type 2 Provisional Wellhead Protection Area,4/15/2015,,1169108.839590000000000,5413.189501680000000,2635,-84.37274425250,41.80428010670
2637,2024976,COUNTRY VIEW LLC,Type 2 Provisional Wellhead Protection Area,4/15/2015,,786362.390749000000000,4125.257866080000000,2636,-83.01535879630,43.41817140350
2638,2027834,IMPACT OPERATIONS LLC,Type 2 Provisional Wellhead Protection Area,4/15/2015,,1288478.334270000000000,5417.869349140000000,2637,-85.25109834850,42.87917786160
2639,2029718,MID MICHIGAN HEALTH PARK,Type 2 Provisional Wellhead Protection Area,4/15/2015,,5762836.116460000000000,11613.104251600000000,2638,-84.80880259870,44.01009276830
2640,2031547,LAKEVIEW PLAZA,Type 2 Provisional Wellhead Protection Area,4/15/2015,,937235.665882000000000,4731.966865290000000,2639,-83.76152259250,42.52754599790
2641,2071911,LAKE UNION CONFERENCE OF SDA,Type 2 Provisional Wellhead Protection Area,4/15/2015,,2059734.603880000000000,7223.710984520000000,2640,-86.39431796650,41.95872700580
2642,2066703,LAKESHORE LITTLE PEOPLE'S PLACE,Type 2 Provisional Wellhead Protection Area,4/15/2015,,1222993.232550000000000,4881.384918820000000,2641,-85.98496374020,42.66106576000
2643,2047416,AQUA GLOBAL LLC,Type 2 Provisional Wellhead Protection Area,4/15/2015,,457894.933465000000000,2971.227916200000000,2642,-84.49853512030,45.65973510400
2644,2047281,McATEE ORGANIC FARM'S SPRING WATER,Type 2 Provisional Wellhead Protection Area,4/15/2015,,450286.368095000000000,2828.081923260000000,2643,-84.07451490340,42.22436392190
2645,2046272,MC DONALDS #1,Type 2 Provisional Wellhead Protection Area,4/15/2015,,779380.213088000000000,3536.588658460000000,2644,-84.67801307910,44.29467748800
2646,2043754,US MARBLE,Type 2 Provisional Wellhead Protection Area,4/15/2015,,1971231.010630000000000,6170.511205150000000,2645,-85.08885817320,43.58641594800
2647,2042813,FREEDOM MOTORS,Type 2 Provisional Wellhead Protection Area,4/15/2015,,939299.015402000000000,3915.220905210000000,2646,-85.28227412130,42.26095539180
2648,2042113,DERMATOLOGY AND SKIN CTR,Type 2 Provisional Wellhead Protection Area,4/15/2015,,6138812.538870000000000,10741.711246700000000,2647,-85.15053478600,42.26733844370
2649,2041208,"MENSCH MANUFACTURING, LLC",Type 2 Provisional Wellhead Protection Area,4/15/2015,,905816.996412000000000,4528.254925170000000,2648,-85.27835581840,42.61404605570
2650,2078847,PLEASANT VALLEY BAPTIST CHURCH,Type 2 Provisional Wellhead Protection Area,4/15/2015,,3828903.813210000000000,9756.111398410000000,2649,-83.71024397870,42.53970645270
2651,2098841,STEEL 21,Type 2 Provisional Wellhead Protection Area,4/15/2015,,2953254.652710000000000,8281.957345560000000,2650,-85.56448246350,43.19007847180
2652,2099141,ENWORK,Type 2 Provisional Wellhead Protection Area,4/15/2015,,5835890.383920000000000,14990.286167400000000,2651,-85.37524741020,42.96311749690
2653,2165844,RAINBOW CHILD CARE CENTER,Type 2 Provisional Wellhead Protection Area,4/15/2015,,329883.726515000000000,2435.017870540000000,2652,-83.32220955850,43.03051435830
2654,2291063,BARRON INDUSTRIES,Type 2 Provisional Wellhead Protection Area,4/15/2015,,5894881.924710000000000,10648.893329700000000,2653,-83.31039998290,42.86733722400
2655,2291163,MAVERICK BUILDING SYSTEMS,Type 2 Provisional Wellhead Protection Area,4/15/2015,,230116.844340000000000,1917.825591660000000,2654,-83.44311239350,42.55184717570
2656,2291163,MAVERICK BUILDING SYSTEMS,Type 2 Provisional Wellhead Protection Area,4/15/2015,,317359.992715000000000,2125.770648730000000,2655,-83.44044652680,42.55271317700
2657,2021433,DART CONTAINER BLDG 7,Type 2 Provisional Wellhead Protection Area,4/15/2015,,3841075.432950000000000,7948.237782940000000,2656,-84.48321833290,42.59830658940
2658,2021533,DART CONTAINER BLDG 6,Type 2 Provisional Wellhead Protection Area,4/15/2015,,3628883.293590000000000,7742.803683170000000,2657,-84.48365140740,42.59574634820
2659,2012603,HAMILTON REFORM CHURCH,Type 2 Provisional Wellhead Protection Area,4/22/2015,,4228128.059110000000000,10753.897196500000000,2658,-86.00589585920,42.69458852700
2660,2035003,PULLMAN HEALTH SERVICES,Type 2 Provisional Wellhead Protection Area,4/22/2015,,501089.808887000000000,2852.560799100000000,2659,-86.07660858070,42.48417273190
2661,2014804,RA TOWNSEND CO,Type 2 Provisional Wellhead Protection Area,4/22/2015,,1395573.736280000000000,5271.341316720000000,2660,-83.48147842440,45.06304027530
2662,2056311,PRE-SCHOOL LEARNING CTR,Type 2 Provisional Wellhead Protection Area,4/22/2015,,2675754.219580000000000,9458.807865530000000,2661,-86.28979451300,42.18021088650
2663,2014814,SEALED POWER - CONTECH INC,Type 2 Provisional Wellhead Protection Area,4/22/2015,,1880671.028440000000000,6551.514516740000000,2662,-86.10985521110,42.06234636860
2664,2014814,SEALED POWER - CONTECH INC,Type 2 Provisional Wellhead Protection Area,4/22/2015,,1375235.025390000000000,6526.771308570000000,2663,-86.11077206950,42.06261280540
2665,2027618,MMCA HARRISON PRESCHOOL,Type 2 Provisional Wellhead Protection Area,4/22/2015,,2955995.025890000000000,9642.487643330000000,2664,-84.80619985000,44.00276035250
2666,2000620,AVITA ATRISIAN WATER,Type 2 Provisional Wellhead Protection Area,4/22/2015,,2846113.589480000000000,7610.021639650000000,2665,-84.67440591680,44.54839476680
2667,2000522,ULTRA PURE WATER WORK INC,Type 2 Provisional Wellhead Protection Area,4/22/2015,,4842610.281470000000000,11833.404616100000000,2666,-87.94563902470,45.81087303910
2668,2031124,MCBRIDE COMM PARK,Type 2 Provisional Wellhead Protection Area,4/22/2015,,2452418.562850000000000,9080.094194440000000,2667,-84.89177539480,45.43887499920
2669,2039728,TRAVERSE BAY CHRISTIAN SCHOOL,Type 2 Provisional Wellhead Protection Area,4/22/2015,,16395260.833900000000000,21213.188171800000000,2668,-85.63294894810,44.70569549590
2670,2020853,NORON COMPOSITE TECHNOLOGY,Type 2 Provisional Wellhead Protection Area,4/22/2015,,172223.236214000000000,1589.774857550000000,2669,-86.29460483640,44.15404076870
2671,2012453,SOUTH HAMLIN ELEMENTARY SCHOOL (Dale Masten),Type 2 Provisional Wellhead Protection Area,4/22/2015,,1280757.913050000000000,5622.054388630000000,2670,-86.43202935410,43.99772226050
2672,2019752,CANAL CROSSING LLC,Type 2 Provisional Wellhead Protection Area,4/22/2015,,2867450.240100000000000,7965.479899220000000,2671,-87.35950167620,46.48281415860
2673,2055541,KIDS WORLD,Type 2 Provisional Wellhead Protection Area,4/22/2015,,3687314.221620000000000,8781.119550090000000,2672,-85.44249045910,42.81695596580
2674,2000136,DAVID WEAVER,Type 2 Provisional Wellhead Protection Area,4/22/2015,,3447250.085010000000000,7835.605419830000000,2673,-88.30810160330,46.12593970640
2675,2013634,HERBRUCKS POULTRY RANCH (Chickery),Type 2 Provisional Wellhead Protection Area,4/22/2015,,1986037.792900000000000,6328.240767930000000,2674,-85.08178813990,42.88799558490
2676,2021734,HERBRUCKS POULTRY,Type 2 Provisional Wellhead Protection Area,9/29/2015,,5177800.410060000000000,9177.838512580000000,2675,-85.19668319500,42.87335433150
2677,2016933,VLAHAKIS MANAGMENT COMPANY,Type 2 Provisional Wellhead Protection Area,4/22/2015,,1846006.484770000000000,5721.698323420000000,2676,-84.29935546100,42.64058680100
2678,2012630,SKD LP,Type 2 Provisional Wellhead Protection Area,4/22/2015,,1821733.093610000000000,4960.876920770000000,2677,-84.52313200520,41.97087376260
