OBJECTID,ENTITYID,ENTITYCD,COMMONNM,OFFICIALNM,NAMEUPDT,ENTTYPEID,ENTTYPENM,OPENDATE,CLOSEDATE,STATUS,AUTHGRADES,ACTGRADES,GRADESUPDT,AUTHEDSET,ACTEDSET,EDSETUPDT,ADDRESSID,ADDRTYPEID,STREET,ADDRLINE2,CITY,STATE,ZIP,ADDRUPDT,GEOCODE,CGISTATID,CGISTATDT,XLOCATION,YLOCATION,LATITUDE,LONGITUDE,MIHOUSE,MISENATE,USCONGRESS,BLKGRP,CIVILDIV,FIPSCNTY,COUNTY,DISTCODE,IGNOREFLAG,ROOFTOP,x,y
8943,5999,7841, ,Trinity Lutheran School,5-Oct-08,34,Nonpublic School,"December 31, 1899",,Open-Active,"KG-Part, 1-8","KG-Part, 1-8",17-Dec-08,"GenEd, PK","GenEd, PK",29-Apr-09,60959,2,725 PINE ST, ,PAW PAW,MI,49079-1248,3-Apr-22, ,2,22-Mar-22,509615.9296,185511.5031,42.22015,-85.88229,66,26,6,118006,63000,159,Van Buren,27660,0, ,-9560372.791,5194014.105
8945,6033,5138, ,Greenhills School,5-Oct-08,34,Nonpublic School,"December 31, 1899",,Open-Active,12-Jun,12-Jun,5-Oct-08,GenEd,GenEd,29-Apr-09,61201,2,850 GREENHILLS DR, ,ANN ARBOR,MI,48105-2720,3-Apr-22, ,2,22-Mar-22,691189.4644,195487.4306,42.285655,-83.679592,53,18,12,4023001,3000,161,Washtenaw,2820,0,Y,-9315169.571,5203865.687
8946,6046,6322, ,Calvary Christian Academy,5-Oct-08,34,Nonpublic School,"December 31, 1899",,Open-Active,"KG-Part, 1-12","KG-Part, 1-12",17-Dec-08,GenEd,GenEd,29-Apr-09,61211,2,1007 ECORSE RD, ,YPSILANTI,MI,48198-5820,3-Apr-22, ,2,22-Mar-22,698567.2145,190110.1646,42.23537,-83.59203,54,18,12,4120004,89160,161,Washtenaw,36630,0, ,-9305422.214,5196302.195
8950,6114,8675, ,Cornerstone Schools Association,12-Aug-15,34,Nonpublic School,9-Nov-98,,Open-Active,"KG,KG-Part,1-12",12-Sep,1-Aug-17,"GenEd, PK, SpecEd","GenEd, PK, SpecEd",29-Apr-09,61289,2,6861 E NEVADA ST, ,DETROIT,MI,48234-2968,3-Apr-22, ,2,22-Mar-22,743991.6578,212826.7862,42.42669,-83.03214,3,2,14,5063002,22000,163,Wayne,1103,0, ,-9243095.544,5225111.388
8954,6182,1517, ,Guardian Lutheran School,5-Oct-08,34,Nonpublic School,"December 31, 1899",,Open-Active,"KG-Part, 1-8","KG-Part, 1-8",17-Dec-08,"GenEd, PK","GenEd, PK",29-Apr-09,61404,2,24544 CHERRY HILL ST, ,DEARBORN,MI,48124-1369,3-Apr-22, ,2,22-Mar-22,724262.8597,199475.4272,42.31257,-83.2771,15,3,12,5747003,21000,163,Wayne,11600,0, ,-9270364.367,5207916.52
8958,2853,155, ,Avalon Elementary School,5-Oct-08,18,LEA School,"December 31, 1899",,Open-Active,"DevK,KG,1-2","DevK,KG,1-2",19-Aug-20,"GenEd,PK,SpecEd,SchlChoice,SuppVirt","GenEd,PK,SpecEd,SchlChoice,SuppVirt",14-Sep-21,53964,2,20000 AVALON ST, ,SAINT CLAIR SHORES,MI,48080-3716,3-Apr-22, ,2,22-Mar-22,753111.5822,216679.1483,42.458398,-82.919648,18,8,9,2518002,70760,99,Macomb,32220,0,Y,-9230572.992,5229894.5
8959,2878,6769, ,Heritage Junior High School,5-Oct-08,18,LEA School,"December 31, 1899",,Open-Active,9-Jul,9-Jul,5-Oct-08,"Alt, GenEd, SchlChoice, SpecEd","Alt, GenEd, SchlChoice, SpecEd",26-Aug-10,54004,2,37400 DODGE PARK RD, ,STERLING HEIGHTS,MI,48312-2143,3-Apr-22, ,2,22-Mar-22,745326.4051,228693.0581,42.569046,-83.009043,25,10,9,2311001,76460,99,Macomb,34470,0,Y,-9240524.398,5246604.613
8960,2892,4526, ,Wiley Elementary School,5-Oct-08,18,LEA School,31-Dec-50,,Open-Active,"KG,1-6","KG,1-6",5-Jul-12,"GenEd, PK, SpecEd, Tuit","GenEd, PK, SpecEd, Tuit",13-Dec-09,54037,2,47240 SHELBY RD, ,SHELBY TOWNSHIP,MI,48317-3154,3-Apr-22, ,2,22-Mar-22,742592.5652,236667.6398,42.641682,-83.038889,30,8,10,2258003,72820,99,Macomb,34470,0,Y,-9243846.84,5257590.257
8962,2917,3476, ,Siersma Elementary School,5-Oct-08,18,LEA School,"December 31, 1899",,Open-Active,"DevK,KG,1-6","DevK,KG,1-5",7-Mar-19,"GenEd,PK,SpecEd,SchlChoice,Tuit,BSAS,SuppVirt","GenEd,PK,SpecEd,SchlChoice,Tuit,BSAS,SuppVirt",7-Mar-21,54028,2,3100 DONNA AVE, ,WARREN,MI,48091-3942,3-Apr-22, ,2,22-Mar-22,740251.6844,219269.9792,42.485863,-83.074838,28,9,9,2624002,84000,99,Macomb,35190,0,Y,-9247848.664,5234039.518
8968,7641,9520, ,Allendale Elementary School,5-Oct-08,18,LEA School,30-Jun-05,,Open-Active,5-Feb,5-Feb,5-Oct-08,"GenEd,SpecEd,SuppVirt","GenEd,SpecEd,SuppVirt",17-Sep-20,64656,2,3201 OAKWOOD BLVD, ,MELVINDALE,MI,48122-1229,3-Apr-22, ,2,22-Mar-22,732629.0035,196351.5083,42.28196,-83.17692,14,3,13,5786002,52940,163,Wayne,23460,0, ,-9259212.38,5203309.708
8970,7650,9529, ,Geer Park Elementary School,21-Sep-21,18,LEA School,12-Jul-05,,Open-Active,"DevK,KG,1-5","DevK,KG,1-5",23-Sep-18,"GenEd,PK,SpecEd,SuppVirt","GenEd,PK,SpecEd,SuppVirt",1-Oct-20,64666,2,14767 PROSPECT ST, ,DEARBORN,MI,48126-3446,3-Apr-22, ,2,22-Mar-22,731850.2924,200020.7109,42.31522,-83.18487,15,3,12,5741004,21000,163,Wayne,11600,0, ,-9260097.37,5208315.451
8974,7714,9592, ,Jerry L. White Center,23-Aug-18,18,LEA School,30-Jun-05,,Open-Active,12-Sep,12-Sep,5-Jan-09,"GenEd,SpecEd,SuppVirt","GenEd,SpecEd,SuppVirt",28-Sep-20,64732,2,14804 W MCNICHOLS RD, ,DETROIT,MI,48235-3938,3-Apr-22, ,2,22-Mar-22,730876.4245,211238.4678,42.41647,-83.19211,7,5,14,5395004,22000,163,Wayne,1103,0, ,-9260903.323,5223570.23
8975,7739,9609, ,Frontier International Academy,5-Oct-08,26,PSA School,21-Aug-05,,Open-Active,"KG,1-12","KG,1-12",26-Aug-21,"GenEd,SpecEd","GenEd,SpecEd",2-Feb-21,64758,2,13200 CONANT ST, ,DETROIT,MI,48212-2338,3-Apr-22, ,2,22-Mar-22,741728.4193,211339.3821,42.41403,-83.06027,4,2,14,5113003,22000,163,Wayne,1103,0, ,-9246226.962,5223202.319
9020,9500,9977, ,James C. Harvey Education Center,14-Dec-09,18,LEA School,30-Jun-09,,Open-Active,"DevK,DevK-Part,KG","DevK,DevK-Part,KG",30-Jun-19,"GenEd,PK,SpecEd,SchlChoice,Tuit,SuppVirt","GenEd,PK,SpecEd,SchlChoice,Tuit,SuppVirt",27-Aug-20,71871,2,400 S CEDAR ST, ,MASON,MI,48854-1437,3-Apr-22, ,2,22-Mar-22,626828.6571,226584.161,42.57913,-84.45303,67,23,8,63022,52180,65,Ingham,23070,0, ,-9401268.296,5248128.977
9022,9550,9992, ,J. E. Clark Preparatory Academy,23-Aug-18,18,LEA School,30-Jun-09,,Open-Active,8-Jan,8-Jan,14-Aug-22,"GenEd,PK,SpecEd,SuppVirt","GenEd,PK,SpecEd,SuppVirt",28-Sep-20,71966,2,15755 BREMEN ST, ,DETROIT,MI,48224-3443,3-Apr-22, ,2,22-Mar-22,751565.1747,209436.8818,42.39374,-82.94165,2,1,14,5019004,22000,163,Wayne,1103,0, ,-9233022.244,5220143.485
9065,9768,350, ,LINCOLN ELEMENTARY SCHOOL,20-May-10,18,LEA School,30-Jun-10,,Open-Active,"DevK,KG,1-5","DevK,KG,1-5",23-Sep-18,"GenEd,SpecEd,SuppVirt","GenEd,SpecEd,SuppVirt",14-Oct-20,72539,2,22100 FEDERAL AVE, ,WARREN,MI,48089,3-Apr-22, ,2,22-Mar-22,744868.6418,216297.6562,42.457649,-83.019989,28,9,9,2639001,84000,99,Macomb,34680,0,Y,-9241742.901,5229781.486
9068,9817,430, ,Dearborn Heights Virtual Academy,20-Jul-10,18,LEA School,6-Sep-10,,Open-Active,12-Sep,12-Sep,20-Jul-10,"GenEd,Alt,FTVirtual,SchlChoice","GenEd,Alt,FTVirtual,SchlChoice",27-Nov-17,72667,2,20629 ANNAPOLIS ST, ,DEARBORN HEIGHTS,MI,48125-2904,3-Apr-22, ,2,22-Mar-22,727530.9125,195607.4321,42.27679,-83.23901,13,5,12,5728002,21020,163,Wayne,11610,0, ,-9266124.207,5202531.843
9070,9832,442, ,Global Heights Academy,22-Aug-10,26,PSA School,6-Sep-10,,Open-Active,"KG,1-5","KG,1-5",22-Aug-10,"GenEd,PK,SpecEd","GenEd,PK,SpecEd",20-Aug-13,72702,2,23713 JOY RD, ,DEARBORN HEIGHTS,MI,48127,3-Apr-22, ,2,22-Mar-22,724619.113,204404.179,42.35683,-83.27083,11,5,13,5717001,21020,163,Wayne,11600,0, ,-9269666.394,5214581.625
9072,9868,563, ,Trinitas Classical Association,19-Sep-10,34,Nonpublic School,4-Sep-06,,Open-Active,"KG-Part,1-8","KG-Part,1-8",19-Sep-10,GenEd,GenEd,19-Sep-10,72778,2,1934 52ND ST SE, ,GRAND RAPIDS,MI,49508-4915,3-Apr-22, ,2,22-Mar-22,531164.5035,257645.2014,42.86903,-85.6169,72,26,2,127021,42820,81,Kent,20340,0, ,-9530829.711,5292058.077
9074,10660,2028, ,Campus Elementary,22-Aug-18,18,LEA School,30-Jun-13,,Open-Active,"KG,1-5","KG,1-5",26-Jun-13,"GenEd,PK,SpecEd,SuppVirt","GenEd,PK,SpecEd,SuppVirt",7-Mar-21,74556,2,710 BENJAMIN AVE SE, ,GRAND RAPIDS,MI,49506-2622,3-Apr-22, ,2,22-Mar-22,529517.2863,266611.9614,42.949844,-85.636553,76,29,3,33002,34000,81,Kent,16440,0,Y,-9533017.473,5304340.706
9079,10745,2154, ,LifeTech Academy,20-Oct-15,26,PSA School,30-Jun-13,,Open-Active,"KG,1-12","KG,1-12",31-Oct-17,"GenEd,SpecEd,PCE,FaceVirt","GenEd,SpecEd,PCE,FaceVirt",4-Nov-18,74734,2,912 GREYHOUND DR, ,EATON RAPIDS,MI,48827-2620,3-Apr-22, ,2,22-Mar-22,611676.6073,217893.9293,42.50329,-84.6394,65,24,7,213021,24540,45,Eaton,12690,0, ,-9422014.909,5236670.545
9088,7850,9710, ,David Ellis Academy West,5-Oct-08,26,PSA School,4-Sep-06,,Open-Active,"KG,1-12","KG,1-8",25-Jul-12,"GenEd,PK,SpecEd,SuppVirt","GenEd,PK,SpecEd,SuppVirt",11-May-21,65307,2,19800 BEECH DALY RD, ,REDFORD,MI,48240-1348,3-Apr-22, ,2,22-Mar-22,722235.2256,213029.3924,42.435154,-83.296374,10,5,13,5541004,67625,163,Wayne,29460,0,Y,-9272509.939,5226387.935
9090,7880,9741, ,Addams Elementary and ECC,23-Sep-14,18,LEA School,30-Jun-07,,Open-Active,"DevK,KG,1-5","DevK,KG,1-5",23-Sep-20,"GenEd,PK,Alt,SpecEd,SchlChoice,Tuit,BSAS","GenEd,PK,Alt,SpecEd,SchlChoice,Tuit,BSAS",22-Sep-21,64856,2,2222 W WEBSTER RD, ,ROYAL OAK,MI,48073-3852,3-Apr-22, ,2,22-Mar-22,732169.1009,221811.9973,42.511241,-83.172071,26,13,9,1836002,70040,125,Oakland,30300,0,Y,-9258672.592,5237871.184
9092,9785,325, ,West Michigan Aviation Academy,8-Jun-10,26,PSA School,6-Sep-10,,Open-Active,12-Sep,12-Sep,8-Jun-10,"GenEd,SpecEd,SuppVirt","GenEd,SpecEd,SuppVirt",5-Aug-20,72576,2,5363 44TH ST SE, ,GRAND RAPIDS,MI,49512,3-Apr-22, ,2,22-Mar-22,537909.024,259380.2794,42.88433,-85.53421,86,29,3,122033,13660,81,Kent,7620,0, ,-9521624.703,5294382.233
9093,9799,394, ,JC/LISD Academy:  A Regional Middle College,29-Sep-20,10,ISD School,6-Sep-10,,Open-Active,12-Sep,12-Sep,30-Jun-10,GenEd,GenEd,30-Jun-10,72628,2,1372 N MAIN ST, ,ADRIAN,MI,49221,3-Apr-22, ,2,22-Mar-22,663242.9818,152855.7434,41.908304,-84.03071,57,17,7,613011,440,91,Lenawee,1950,0,Y,-9354255.848,5147253.709
9096,9849,513, ,Douglas Elementary 3-4 Campus,1-Sep-10,18,LEA School,30-Jun-10,,Open-Active,4-Mar,4-Mar,1-Sep-10,"GenEd, SpecEd","GenEd, SpecEd",1-Sep-10,72736,2,6400 HARTEL ST, ,GARDEN CITY,MI,48135-2118,3-Apr-22, ,2,22-Mar-22,720423.7255,201735.0443,42.334021,-83.322779,11,5,13,5691002,31420,163,Wayne,15540,0,Y,-9275449.33,5211146.236
9097,9850,514, ,Farmington 5-6 Campus,1-Sep-10,18,LEA School,30-Jun-10,,Open-Active,6-May,6-May,1-Sep-10,"GenEd, SpecEd","GenEd, SpecEd",1-Sep-10,72739,2,33411 MARQUETTE ST, ,GARDEN CITY,MI,48135-3714,3-Apr-22, ,2,22-Mar-22,716611.7715,199692.9373,42.316729,-83.369804,11,5,13,5696004,31420,163,Wayne,15540,0,Y,-9280684.129,5208542.624
9100,9935,688, ,Britton Deerfield School-Deerfield Building,14-Feb-11,18,LEA School,30-Jun-11,,Open-Active,"KG,1-8",8-Apr,11-Sep-16,"GenEd,PK,SpecEd,SchlChoice","GenEd,SpecEd,SchlChoice",24-Mar-22,72935,2,252 DEERFIELD RD, ,DEERFIELD,MI,49238,3-Apr-22, ,2,22-Mar-22,683822.5077,151237.3816,41.88907,-83.78318,57,17,7,621004,21200,91,Lenawee,6930,0, ,-9326700.935,5144377.125
9103,9999,784, ,Oxford Virtual Academy,23-May-11,18,LEA School,14-Jun-11,,Open-Active,"DevK,KG,1-12","DevK,KG,1-12",30-Sep-20,"GenEd,Alt,SpecEd,FTVirtual,SchlChoice,FaceVirt","GenEd,Alt,SpecEd,FTVirtual,SchlChoice,FaceVirt",16-Mar-22,73073,2,168 S WASHINGTON ST, ,OXFORD,MI,48371-6417,3-Apr-22, ,2,22-Mar-22,723865.6756,255733.4903,42.81901,-83.25953,46,12,8,1215002,62040,125,Oakland,27240,0, ,-9268408.483,5284463.773
9104,10000,786, ,Eastside Connections School,24-May-11,18,LEA School,30-Jun-11,,Open-Active,"KG,1-8","KG,1-8",30-Jun-14,"GenEd,SpecEd,SchlChoice,SuppVirt","GenEd,SpecEd,SchlChoice,SuppVirt",7-Mar-21,73079,2,1 TYLER ST, ,NILES,MI,49120-3784,3-Apr-22, ,2,22-Mar-22,479922.2931,142311.254,41.831128,-86.240811,78,21,6,209003,57760,21,Berrien,25560,0,Y,-9600283.166,5135716.708
9105,10049,892, ,W-A-Y  Watervliet High School,16-Oct-12,18,LEA School,5-Sep-11,,Open-Active,12-Sep,12-Sep,28-Jul-11,"GenEd,Alt,SchlChoice,PCE","GenEd,Alt,SchlChoice,PCE",14-Nov-16,73184,2,450 E SAINT JOSEPH ST, ,WATERVLIET,MI,49098-9300,3-Apr-22, ,2,22-Mar-22,478926.8215,181919.1251,42.18773,-86.25394,79,21,6,103003,84500,21,Berrien,35460,0, ,-9601744.68,5189142.101
9106,10050,893, ,Jenison International Academy,1-Aug-11,18,LEA School,30-Jun-11,,Open-Active,12-Jun,12-Jun,8-Aug-21,"GenEd,SpecEd,SchlChoice,FaceVirt","GenEd,SchlChoice,FaceVirt",23-Sep-19,73187,2,800 CONNIE ST, ,JENISON,MI,49428-7915,3-Apr-22, ,2,22-Mar-22,513260.6882,263289.9227,42.920438,-85.835914,88,30,2,216042,31880,139,Ottawa,19830,0,Y,-9555210.238,5299869.529
9110,7921,9780, ,Huron Valley Women's,5-Oct-08,3,State Unique Education Provider,"December 31, 1899",,Open-Active,12-Sep,12-Sep,27-Oct-19,"GenEd,SpecEd,AdultEd","GenEd,SpecEd,AdultEd",27-Oct-19,65067,2,3511 BEMIS RD, ,YPSILANTI,MI,48197-9307,3-Apr-22, ,2,22-Mar-22,690899.9235,182818.8048,42.17168,-83.68736,55,18,12,4229001,64560,161,Washtenaw,23850,0, ,-9316034.301,5186731.068
9117,8036,9893, ,Discovery Enrichment Center,4-Jul-12,18,LEA School,30-Jun-08,,Open-Active,"DevK,KG","DevK,KG",24-Jun-19,"GenEd,PK","GenEd,PK",24-Jun-19,65219,2,465 S MCCORD ST, ,BENTON HARBOR,MI,49022,3-Apr-22, ,2,22-Mar-22,463492.5169,173296.8304,42.1096,-86.44031,79,21,6,3001,7520,21,Berrien,4830,0, ,-9622491.293,5177411.157
9118,11460,3143, ,William A Pearson Elementary,12-Apr-17,18,LEA School,30-Jun-17,,Open-Active,"KG,1-5","KG,1-5",12-Apr-17,"GenEd,SpecEd,SchlChoice,SuppVirt","GenEd,SpecEd,SchlChoice,SuppVirt",13-May-21,76324,2,57900 11 MILE RD, ,SOUTH LYON,MI,48178-9732,3-Apr-22, ,2,22-Mar-22,695636.889,216806.4043,42.47644,-83.61829,38,15,11,1383021,49820,125,Oakland,32250,0, ,-9308345.464,5232617.194
9121,11515,3269, ,Riverview Early Childhood Center,30-Jun-19,19,LEA Unique Education Provider,30-Jun-17,,Open-Active,DevK,DevK,30-Jun-19,"GenEd,PK,SpecEd,SchlChoice","GenEd,PK,SpecEd,SchlChoice",30-Jun-19,76440,2,19400 HAMPTON ST, ,RIVERVIEW,MI,48193-7814,3-Apr-22, ,2,22-Mar-22,731677.7452,183493.3918,42.16652,-83.19368,14,1,12,5952003,68880,163,Wayne,29910,0, ,-9261078.095,5185956.062
9122,11519,3169, ,Michigan International Prep School,21-Aug-17,26,PSA School,30-Jun-17,,Open-Active,"KG,1-12","KG,1-12",21-Aug-17,"GenEd,Alt,SpecEd,FTVirtual,PCE","GenEd,Alt,SpecEd,FTVirtual,PCE",12-Nov-17,76448,2,8989 E COLONY RD, ,ELSIE,MI,48831-9724,3-Apr-22, ,2,22-Mar-22,631187.4429,278443.0063,43.04531,-84.38759,93,24,4,107022,23460,37,Clinton,27150,0, ,-9393983.548,5318871.036
9123,11524,3284, ,Turning Point Academy,23-Aug-18,18,LEA School,30-Jun-17,,Open-Active,"KG,1-12","KG,1-12",1-Nov-18,"GenEd,SpecEd,SuppVirt","GenEd,SpecEd,SuppVirt",27-Sep-20,76458,2,18501 WALTHAM ST, ,DETROIT,MI,48205-2662,3-Apr-22, ,2,22-Mar-22,747042.6051,213322.071,42.43017,-82.99487,3,2,14,5035005,22000,163,Wayne,1103,0, ,-9238946.667,5225636.223
9148,6250,7169, ,Lutheran High School-Westland,5-Oct-08,34,Nonpublic School,"December 31, 1899",,Open-Active,12-Sep,12-Sep,5-Oct-08,GenEd,GenEd,29-Apr-09,62212,2,33300 COWAN RD, ,WESTLAND,MI,48185-2375,3-Apr-22, ,2,22-Mar-22,716331.4446,202679.0912,42.343687,-83.372065,16,6,13,5674002,86000,163,Wayne,15,0,Y,-9280935.822,5212601.933
9151,6280,3965, ,St. Paul Lutheran School,5-Oct-08,34,Nonpublic School,"December 31, 1899",,Open-Active,"KG-Part,1-8","KG-Part,1-8",24-Oct-10,"GenEd, PK","GenEd, PK",29-Apr-09,61456,2,201 ELM ST, ,NORTHVILLE,MI,48167-1260,3-Apr-22, ,2,22-Mar-22,706778.5364,212469.563,42.434461,-83.484401,20,7,11,5601002,58980,163,Wayne,25980,0,Y,-9293441.009,5226283.41
9161,10826,2297, ,One School Global,1-Oct-19,34,Nonpublic School,17-Nov-13,,Open-Active,12-Mar,12-Mar,18-Dec-13,GenEd,GenEd,18-Dec-13,74984,2,1050 E SQUARE LAKE RD, ,BLOOMFIELD HILLS,MI,48304-1957,3-Apr-22, ,2,22-Mar-22,727542.8692,231956.4248,42.603933,-83.224248,40,12,9,1504002,9110,125,Oakland,6090,0,Y,-9264480.909,5251879.409
9166,10911,2371, ,Blended Learning Academies Credit Recovery High School,13-May-14,26,PSA School,30-Jun-14,,Open-Active,12-Sep,12-Sep,13-May-14,"GenEd,Alt,SpecEd,SuppVirt","GenEd,Alt,SpecEd,SuppVirt",7-Mar-21,75156,2,1754 E CLARK RD, ,LANSING,MI,48906-1020,3-Apr-22, ,2,22-Mar-22,620218.0189,252432.2504,42.81296,-84.52795,93,24,4,102011,22140,37,Clinton,21150,0, ,-9409608.352,5283545.646
9167,10928,2415, ,Grayson Elementary,3-Jun-14,18,LEA School,30-Jun-14,,Open-Active,"DevK,KG,1-5","DevK,KG,1-5",25-Mar-18,"GenEd,SpecEd","GenEd,SpecEd",3-Jun-14,75191,2,3800 W WALTON BLVD, ,WATERFORD,MI,48329-4269,3-Apr-22, ,2,22-Mar-22,715768.307,241279.4822,42.691276,-83.364114,43,14,11,1435001,84240,125,Oakland,35310,0,Y,-9280050.721,5265098.342
9171,6021,7091, ,Michigan Islamic Academy,5-Oct-08,34,Nonpublic School,"December 31, 1899",,Open-Active,"KG-Part, 1-12","KG-Part, 1-12",17-Dec-08,"GenEd, PK","GenEd, PK",29-Apr-09,60985,2,2301 PLYMOUTH RD, ,ANN ARBOR,MI,48105-2192,3-Apr-22, ,2,22-Mar-22,688104.7158,196929.4842,42.299404,-83.716513,55,18,12,4036001,3000,161,Washtenaw,2820,0,Y,-9319279.598,5205934.76
9179,6157,909, ,Waldorf School Assn. of Michigan,5-Oct-08,34,Nonpublic School,"December 31, 1899",,Open-Active,"KG-Part, 1-8","KG-Part, 1-8",17-Dec-08,"GenEd, PK","GenEd, PK",29-Apr-09,61340,2,2555 BURNS ST, ,DETROIT,MI,48214-1864,3-Apr-22, ,2,22-Mar-22,747175.7409,205905.1509,42.36338,-82.99648,6,1,14,5154001,22000,163,Wayne,1103,0, ,-9239125.891,5215568.387
9183,6225,2878, ,Our Lady of Good Counsel School,5-Oct-08,34,Nonpublic School,"December 31, 1899",,Open-Active,"KG-Part, 1-8","KG-Part, 1-8",17-Dec-08,"GenEd,PK,SpecEd","GenEd,PK,SpecEd",25-Sep-18,61366,2,1151 WILLIAM ST, ,PLYMOUTH,MI,48170-1158,3-Apr-22, ,2,22-Mar-22,707884.9911,205769.7737,42.373853,-83.47342,20,7,11,5626001,65060,163,Wayne,28560,0,Y,-9292218.609,5217146.365
9184,6258,6621, ,Huron Valley Lutheran High School,5-Oct-08,34,Nonpublic School,"December 31, 1899",,Open-Active,12-Sep,12-Sep,5-Oct-08,GenEd,GenEd,29-Apr-09,61434,2,33740 COWAN RD, ,WESTLAND,MI,48185-2374,3-Apr-22, ,2,22-Mar-22,716126.7998,202739.6006,42.34429,-83.374525,16,6,13,5674002,86000,163,Wayne,15,0,Y,-9281209.668,5212692.752
9185,6272,3178, ,Regina High School,5-Oct-08,34,Nonpublic School,"December 31, 1899",,Open-Active,12-Sep,12-Sep,5-Oct-08,GenEd,GenEd,29-Apr-09,61448,2,13900 MASONIC BLVD, ,WARREN,MI,48088-1417,3-Apr-22, ,2,22-Mar-22,747439.6394,224238.6353,42.52828,-82.98527,22,9,9,2601001,84000,99,Macomb,35190,0,Y,-9237878,5240444.67
9187,6289,5945, ,Christ the King Lutheran School,5-Oct-08,34,Nonpublic School,"December 31, 1899",,Open-Active,"KG-Part, 1-8","KG-Part, 1-8",17-Dec-08,"GenEd, PK","GenEd, PK",29-Apr-09,61464,2,15600 TRENTON RD, ,SOUTHGATE,MI,48195-2063,3-Apr-22, ,2,22-Mar-22,731596.2516,186383.2296,42.19255,-83.19349,13,4,12,5821001,74960,163,Wayne,32340,0, ,-9261056.944,5189866.281
9197,3010,1275, ,Ludington Elementary School,4-Jan-22,18,LEA School,"December 31, 1899",,Open-Active,"DevK,KG,1-5","DevK,KG,1-5",4-Jan-22,"GenEd,PK,SpecEd,SchlChoice,SuppVirt","GenEd,PK,SpecEd,SchlChoice,SuppVirt",4-Jan-22,54144,2,5771 W BRYANT RD, ,LUDINGTON,MI,49431-1528,3-Apr-22, ,2,22-Mar-22,464423.647,378047.864,43.953011,-86.441432,101,35,2,9505002,49640,105,Mason,22200,0,Y,-9622616.194,5458173.404
9198,3028,6178, ,Chippewa Hills High School,5-Oct-08,18,LEA School,"December 31, 1899",,Open-Active,12-Jul,12-Jul,20-Oct-21,"GenEd,SpecEd,SuppVirt","GenEd,SpecEd,SuppVirt",7-Sep-20,54166,2,3226 ARTHUR RD, ,REMUS,MI,49340-9329,3-Apr-22, ,2,22-Mar-22,568327.6218,345915.1727,43.66128,-85.1507,102,33,4,9602001,73080,107,Mecosta,9560,0, ,-9478932.565,5413173.238
9199,3035,2613, ,Morley Stanwood High School,5-Oct-08,18,LEA School,"December 31, 1899",,Open-Active,12-Sep,12-Sep,5-Oct-08,"GenEd,SpecEd,SuppVirt","GenEd,SpecEd,SuppVirt",28-Sep-20,54174,2,4700 NORTHLAND DR, ,MORLEY,MI,49336-9522,3-Apr-22, ,2,22-Mar-22,544796.1864,332406.2513,43.54148,-85.44369,102,33,4,9608003,500,107,Mecosta,24600,0, ,-9511548.062,5394757.184
9200,3053,5813, ,Woodcrest Elementary School,5-Oct-08,18,LEA School,"December 31, 1899",,Open-Active,"KG,1-5","KG,1-5",7-Jul-14,"GenEd,SpecEd,SuppVirt","GenEd,SpecEd,SuppVirt",8-Sep-20,54393,2,5500 DRAKE ST, ,MIDLAND,MI,48640-2451,3-Apr-22, ,2,22-Mar-22,640222.3918,345535.167,43.64765,-84.25932,98,36,4,2910003,53780,111,Midland,23820,0, ,-9379704.597,5411076.139
9201,3078,746, ,Coleman Junior/Senior High School,31-Aug-11,18,LEA School,"December 31, 1899",,Open-Active,12-Jul,12-Jul,5-Oct-08,"GenEd,SpecEd,SchlChoice,SuppVirt","GenEd,SpecEd,SchlChoice,SuppVirt",21-Sep-20,54417,2,4951 N LEWIS RD, ,COLEMAN,MI,48618-9575,3-Apr-22, ,2,22-Mar-22,615093.6591,356972.9847,43.754974,-84.56838,99,36,4,2917002,84020,111,Midland,10200,0,Y,-9414108.999,5427601.813
9208,10964,2435, ,Grand River Academy,26-Jun-14,26,PSA School,30-Jun-14,,Open-Active,"KG,1-8","KG,1-8",12-Jul-17,"GenEd, SpecEd","GenEd, SpecEd",26-Jun-14,75273,2,28111 8 MILE RD, ,LIVONIA,MI,48152-2359,3-Apr-22, ,2,22-Mar-22,720031.1448,213589.0539,42.44083,-83.322937,19,7,11,5561003,49000,163,Wayne,9840,0,Y,-9275466.918,5227244.09
9210,11007,2546, ,Dr. Martin Luther King Academy,26-Aug-14,26,PSA School,20-Aug-14,,Open-Active,6-Feb,6-Feb,25-Aug-14,"GenEd, SpecEd","GenEd, SpecEd",25-Aug-14,75362,2,55 E SHERMAN BLVD, ,MUSKEGON,MI,49444-1562,3-Apr-22, ,2,22-Mar-22,479869.7417,294892.8692,43.204922,-86.24603,92,34,2,43002,56360,121,Muskegon,24870,0,Y,-9600864.143,5343215.262
9215,3142,4847, ,Whiteford Elementary School,5-Oct-08,18,LEA School,"December 31, 1899",,Open-Active,"KG-Part, 1-5","KG-Part, 1-5",17-Dec-08,"GenEd,PK,SpecEd,SchlChoice,SuppVirt","GenEd,PK,SpecEd,SchlChoice,SuppVirt",8-Sep-20,54534,2,6655 CONSEAR RD, ,OTTAWA LAKE,MI,49267-9715,3-Apr-22, ,2,22-Mar-22,690807.7065,137955.1259,41.767786,-83.703417,56,17,7,8330002,86740,115,Monroe,36270,0,Y,-9317821.758,5126258.133
